created_at,user,text_clean,text_preprocessed
2022-03-18 14:25:39+00:00,Mamak Beruang,bfact check da kaya big tech aja gw nhari ini minyak goreng bermunculan kembali di setiap mart dan toko hanya sehari dinyatakan dengan harga naik drastic dr sblm langka npemerintah ga diatur olh pengusaha xfxfxxni keep laughing for this and sad at the same time for my wakanda,"['bfact', 'check', 'da', 'kaya', 'big', 'tech', 'aja', 'gw', 'nhari', 'minyak', 'goreng', 'muncul', 'mart', 'toko', 'hari', 'nyata', 'harga', 'drastic', 'dr', 'sblm', 'langka', 'npemerintah', 'ga', 'atur', 'olh', 'usaha', 'xfxfxxni', 'keep', 'laughing', 'for', 'this', 'and', 'sad', 'at', 'the', 'same', 'time', 'for', 'my', 'wakanda']"
2022-03-18 14:23:47+00:00,DIMAS BACK,jangan terlalu menyalahkan rakyatsalah pemerintah juga kenapa minyak goreng langkakarena rakyat mau beli bukan minta,"['salah', 'rakyatsalah', 'perintah', 'minyak', 'goreng', 'langkakarena', 'rakyat', 'beli']"
2022-03-18 13:57:56+00:00,zayn ahmad zaenuri,ri hadeh kami lelah pak anehnya knp skrg minyak justru banyak setelah harganya dinaikkan tdk lucu pak kalo pemerintah mau menaikkan dg memjadikan langka terlebih dahulu aneh pula negara penghasil sawit terbesar kok sampe minyak goreng mahal,"['ri', 'hadeh', 'lelah', 'aneh', 'knp', 'skrg', 'minyak', 'harga', 'naik', 'tdk', 'lucu', 'kalo', 'perintah', 'naik', 'dg', 'memjadikan', 'langka', 'aneh', 'negara', 'hasil', 'sawit', 'besar', 'sampe', 'minyak', 'goreng', 'mahal']"
2022-03-18 13:51:11+00:00,Dy nitri,buzzer gak ada yang komen soal keberhasilan pemerintah menghadirkan kembali minyak goreng yang langka ya mbok ya diapresiasi itu kan prestasi minyak goreng jadi banyak dan meroket,"['buzzer', 'gak', 'komen', 'hasil', 'perintah', 'hadir', 'minyak', 'goreng', 'langka', 'ya', 'mbok', 'ya', 'apresiasi', 'prestasi', 'minyak', 'goreng', 'roket']"
2022-03-18 13:46:51+00:00,CNN Indonesia,gerindra minyak goreng langka karena pemerintah tak cermat,"['gerindra', 'minyak', 'goreng', 'langka', 'perintah', 'cermat']"
2022-03-18 13:39:01+00:00,ERA.id,kenaikan harga itu dilakukan setelah pemerintah mencabut harga eceran tertinggi het minyak goreng pada rabu,"['naik', 'harga', 'perintah', 'cabut', 'harga', 'ecer', 'tinggi', 'het', 'minyak', 'goreng', 'rabu']"
2022-03-18 13:19:52+00:00,Kurawa'News,ketika harga eceran tertinggi pemerintah  per liter produsen minyak ingin  minyak langka setelah hte dihapus minyak goreng melimpah harganya ada yang sampai  ribu per liter siapa yang menang siapa yang kalah,"['harga', 'ecer', 'tinggi', 'perintah', 'liter', 'produsen', 'minyak', 'minyak', 'langka', 'hte', 'hapus', 'minyak', 'goreng', 'limpah', 'harga', 'ribu', 'liter', 'menang', 'kalah']"
2022-03-18 12:50:45+00:00,Albert Solo,akibat dampak dari makin mahalnya harga minyak goreng kemasan di tingkat ritel modern membuat warga beralih ke minyak goreng curah atau tanpa merek yang masih di subsidi pemerintah akibatnya minyak goreng curah juga ikut langka dan hilang dari peredaran sejak kemarin,"['akibat', 'dampak', 'mahal', 'harga', 'minyak', 'goreng', 'kemas', 'tingkat', 'ritel', 'modern', 'warga', 'alih', 'minyak', 'goreng', 'curah', 'merek', 'subsidi', 'perintah', 'akibat', 'minyak', 'goreng', 'curah', 'langka', 'hilang', 'edar', 'kemarin']"
2022-03-18 12:47:23+00:00,radarbantencoid,disubsidi pemerintah minyak goreng curah langka dixcxapandeglang,"['subsidi', 'perintah', 'minyak', 'goreng', 'curah', 'langka', 'dixcxapandeglang']"
2022-03-18 12:36:30+00:00,eko priyo bondowoso,karena banyaknya suara yang kecewa dengan pemerintah akibat harga yang mahal serta langka dipasaran akhirnya mafia minyak goreng kena getahnya juga,"['banyak', 'suara', 'kecewa', 'perintah', 'akibat', 'harga', 'mahal', 'langka', 'pasar', 'mafia', 'minyak', 'goreng', 'kena', 'getah']"
2022-03-18 12:35:21+00:00,Bang Pian,pemerintah terus pantau stok minyak goreng murah biar gak lagi langka seperti yang udah udah,"['perintah', 'pantau', 'stok', 'minyak', 'goreng', 'murah', 'biar', 'gak', 'langka', 'udah', 'udah']"
2022-03-18 12:21:57+00:00,☕ RMS ☕,minyak goreng langka  nkata siapa  kata kidrun xfxfxaxaxfxfxaxannjgn khawatir bahwa pemerintah telah memastikan stok minyak goreng baik di pulau jawa dan luar pulau jawa akan aman nn,"['minyak', 'goreng', 'langka', 'nkata', 'kidrun', 'xfxfxaxaxfxfxaxannjgn', 'khawatir', 'perintah', 'stok', 'minyak', 'goreng', 'pulau', 'jawa', 'pulau', 'jawa', 'aman', 'nn']"
2022-03-18 12:01:15+00:00,Sumedi MP,minyak goreng mahalnn,"['minyak', 'goreng', 'mahalnn']"
2022-03-18 12:00:58+00:00,bontangpost.id,siap kai gak salah kok,"['kai', 'gak', 'salah']"
2022-03-18 11:56:35+00:00,Kembali nya Perlawanan,bspirit  gak usah lebar ke manaxcxb kalau otak loe begok minim literasi akui ajalah xfxfxx loe udah offffside bego mempertanyakan perang ukraina hubnya sm minyak goreng langka dan nyebut bego lg buat yg ngehubinginnya padahal yg ngehub itu pemerintah xfxfxxxfxfxxxfxfxx,"['bspirit', 'gak', 'lebar', 'manaxcxb', 'otak', 'loe', 'begok', 'minim', 'literasi', 'aku', 'aja', 'xfxfxx', 'loe', 'udah', 'offffside', 'bego', 'perang', 'ukraina', 'hubnya', 'sm', 'minyak', 'goreng', 'langka', 'nyebut', 'bego', 'lg', 'yg', 'ngehubinginnya', 'yg', 'ngehub', 'perintah', 'xfxfxxxfxfxxxfxfxx']"
2022-03-18 10:30:46+00:00,space man,aku bukan ibu ibu sih tp aku sakit hati banget wkwknnhutan dibabat dijadiin kebun sawit indonesia itu salah satu negara penghasil sawit terbesar di dunia bisa bisanya minyak goreng langkannterus kerjanya bu mega para pemegang kekuasaan sama pemerintah itu apa,"['sih', 'tp', 'sakit', 'hati', 'banget', 'wkwknnhutan', 'babat', 'dijadiin', 'kebun', 'sawit', 'indonesia', 'salah', 'negara', 'hasil', 'sawit', 'besar', 'dunia', 'bisa', 'minyak', 'goreng', 'langkannterus', 'kerja', 'bu', 'mega', 'pegang', 'kuasa', 'perintah']"
2022-03-18 09:31:43+00:00,detikcom,pemerintah mengungkap adanya mafia di balik mahal dan langkanya minyak goreng benaran ada atau nggak sih,"['perintah', 'ungkap', 'mafia', 'mahal', 'langka', 'minyak', 'goreng', 'benar', 'nggak', 'sih']"
2022-03-18 09:09:47+00:00,Jakub,sonoda didu sonoda lu tau ga kalo minyak goreng langka dan mahal kalo kebutuhan pokok langka dan mahal artinya pemerintah ga becus ngaturnya dan ini sdh dr awal thnnlha didu bantu menyuarakan keluhan masyarakat kok lu kaitin sama sakit hatinlu waras,"['sonoda', 'didu', 'sonoda', 'lu', 'tau', 'ga', 'kalo', 'minyak', 'goreng', 'langka', 'mahal', 'kalo', 'butuh', 'pokok', 'langka', 'mahal', 'perintah', 'ga', 'becus', 'ngaturnya', 'sdh', 'dr', 'thnnlha', 'didu', 'bantu', 'suara', 'keluh', 'masyarakat', 'lu', 'kaitin', 'sakit', 'hatinlu', 'waras']"
2022-03-18 08:58:26+00:00,Ram,oalah pemerintah asoe minyak goreng langka bat anjir gue datengin alfaindo di tiap tower kosong semua gue nyari dah kek lomte nyari kntl ampe kudu ke warung kecil dapet ml harga k asoennlamalama gue goreng ayam pake minyak nyongnyong juga ninn,"['oalah', 'perintah', 'asoe', 'minyak', 'goreng', 'langka', 'bat', 'anjir', 'gue', 'datengin', 'alfaindo', 'tower', 'kosong', 'gue', 'nyari', 'dah', 'kek', 'lomte', 'nyari', 'kntl', 'ampe', 'kudu', 'warung', 'dapet', 'ml', 'harga', 'k', 'asoennlamalama', 'gue', 'goreng', 'ayam', 'pake', 'minyak', 'nyongnyong', 'ninn']"
2022-03-18 08:43:02+00:00,fitri cahya,ruswandi palingan akan muncul lagi solusi hebat kalau ini dipertanyakan ke pemerintah nggak usah pake traktor bajak sapi atau nyangkul kan bisa ncabe mhal katanya nggk ush makan cabendaging mahal katanya nggk usah beli dagingnsekrg minyak goreng langka katanya nggk usah menggoreng,"['ruswandi', 'paling', 'muncul', 'solusi', 'hebat', 'perintah', 'nggak', 'pake', 'traktor', 'bajak', 'sapi', 'nyangkul', 'ncabe', 'mhal', 'nggk', 'ush', 'makan', 'cabendaging', 'mahal', 'nggk', 'beli', 'dagingnsekrg', 'minyak', 'goreng', 'langka', 'nggk', 'goreng']"
2022-03-18 08:18:07+00:00,Bulan Semesta,pemerintah resmi mencabut kebijakan het minyak goreng kemasan usai het dicabut stok minyak goreng di minimarket kembali melimpah setelah sempat langka,"['perintah', 'resmi', 'cabut', 'bijak', 'het', 'minyak', 'goreng', 'kemas', 'het', 'cabut', 'stok', 'minyak', 'goreng', 'minimarket', 'limpah', 'langka']"
2022-03-18 08:18:04+00:00,Suara Rakyat,selagi harganya minyak goreng migor belum turun tak usah dulu dibeli aneh ketika pemerintah tentukan het migor sangat langka tapi begitu het dicabut yg tadinya langka langsung membludak karena itu tak usah dulu menggoreng ganti sementara dengan rebusan,"['selagi', 'harga', 'minyak', 'goreng', 'migor', 'turun', 'beli', 'aneh', 'perintah', 'tentu', 'het', 'migor', 'langka', 'het', 'cabut', 'yg', 'langka', 'langsung', 'membludak', 'goreng', 'ganti', 'rebus']"
2022-03-18 08:00:02+00:00,holopiscom,pendakwah ustadz hilmi firdausi tak sependapat dengan apa yang dikatakan oleh menteri perdagangan ri muhammad lutfi yang mengklaim tak bisa mengontrol kartel minyak goreng sehingga stok saat ini langka dan harganya melambung tinggi di pasaran domestiknn,"['dakwah', 'ustadz', 'hilmi', 'firdausi', 'dapat', 'menteri', 'dagang', 'ri', 'muhammad', 'lutfi', 'klaim', 'kontrol', 'kartel', 'minyak', 'goreng', 'stok', 'langka', 'harga', 'lambung', 'pasar', 'domestiknn']"
2022-03-18 07:43:43+00:00,Robert,penyebab minyak goreng langka adalah pemerintah yang gak becus kerja itu aja,"['sebab', 'minyak', 'goreng', 'langka', 'perintah', 'gak', 'becus', 'kerja', 'aja']"
2022-03-18 07:20:50+00:00,cheshire,ri ditutup sekali pun harga akan tetap naik karna harga dunia naik jgnyg bikin langka produsen ga mau jualan harga k sekalipun subsidi mereka sengaja nahan pemerintah ga brani lawan oligarkinmudah mereka bikin minyak goreng seolah langka masih  keluarga yg kuasainxfxfxx,"['ri', 'tutup', 'harga', 'karna', 'harga', 'dunia', 'jgnyg', 'bikin', 'langka', 'produsen', 'ga', 'jual', 'harga', 'k', 'subsidi', 'sengaja', 'nahan', 'perintah', 'ga', 'brani', 'lawan', 'oligarkinmudah', 'bikin', 'minyak', 'goreng', 'langka', 'keluarga', 'yg', 'kuasainxfxfxx']"
2022-03-18 07:17:26+00:00,Jek,jika minyak goreng langka ya rakyat harus mengganti metode memasak dengan cara merebus mengukus dan ngerujak itu kan tradisi endonesia kok nyuruhnyuruh pemerintah ngendaliin harga minyak emang kalian siapa kalian cuman rakyat bertahan hidup sendiri lah,"['minyak', 'goreng', 'langka', 'ya', 'rakyat', 'ganti', 'metode', 'masak', 'rebus', 'kukus', 'ngerujak', 'tradisi', 'endonesia', 'nyuruhnyuruh', 'perintah', 'ngendaliin', 'harga', 'minyak', 'emang', 'cuman', 'rakyat', 'tahan', 'hidup']"
2022-03-18 07:06:04+00:00,Kompas Ekonomi,pemerintah cabut het dan dmo ekonom minyak goreng tidak akan langka lagi,"['perintah', 'cabut', 'het', 'dmo', 'ekonom', 'minyak', 'goreng', 'langka']"
2022-03-18 07:00:00+00:00,CNN Indonesia,masyarakat masih terkatungkatung mengenai pasokan dan harga minyak goreng bahkan harganya mencapai rp ribuliter di kendari pemerintah telah menetapkan berbagai kebijakan tetapi hasilnya belum efektif,"['masyarakat', 'terkatungkatung', 'pasok', 'harga', 'minyak', 'goreng', 'harga', 'capai', 'rp', 'ribuliter', 'kendari', 'perintah', 'tetap', 'bijak', 'hasil', 'efektif']"
2022-03-18 06:58:48+00:00,rerereeeeeee,harapannya semoga minyak goreng harganya bisa stabil lagi dan ga langka kasian kami rakyat kecil rakyat biasa yg ga punya kekuasaannsemoga pemerintah bisa mengatasi ini semua masyarakat indonesia semuanya sehat dan diberikan kekuatan untuk menghadapi ini semua,"['harap', 'moga', 'minyak', 'goreng', 'harga', 'stabil', 'ga', 'langka', 'kasi', 'rakyat', 'rakyat', 'yg', 'ga', 'kekuasaannsemoga', 'perintah', 'atas', 'masyarakat', 'indonesia', 'sehat', 'kuat', 'hadap']"
2022-03-18 06:48:12+00:00,Kaltim Official,pemerintah telah menyalurkan subsidi minyak untuk masyarakat kini tidak perlu khawatir lagi dengan minyak langkan,"['perintah', 'salur', 'subsidi', 'minyak', 'masyarakat', 'khawatir', 'minyak', 'langkan']"
2022-03-18 06:42:01+00:00,The Peace Keeper,ooohhh kirain nanyain ke pemerintah kenapa minyak goreng langka,"['ooohhh', 'kirain', 'nanyain', 'perintah', 'minyak', 'goreng', 'langka']"
2022-03-18 06:29:56+00:00,Setan Kubur,jangan jangan minyak goreng langka adalah tindakan terselubung pemerintah agar masyarakat berubah ke pola hidup sehatxfxfxax,"['minyak', 'goreng', 'langka', 'tindak', 'selubung', 'perintah', 'masyarakat', 'ubah', 'pola', 'hidup', 'sehatxfxfxax']"
2022-03-18 06:25:43+00:00,Lampung Post (Official),keberadaan minyak goreng di bandar lampung masih sulit ditemui hal itu meski pemerintah mencabut aturan harga eceran tertinggi het sejak beberapa hari lalunn   n,"['ada', 'minyak', 'goreng', 'bandar', 'lampung', 'sulit', 'temu', 'perintah', 'cabut', 'atur', 'harga', 'ecer', 'tinggi', 'het', 'lalunn', 'n']"
2022-03-18 06:25:03+00:00,Bersama Puan Maharani,puan murka harga minyak goreng belum normal ibuibu menjeritnnkami meminta komitmen pemerintah untuk menyelesaikan persoalan minyak goreng yang masih langka di pasaran dan membuat masyarakat kesulitan nnpuan maharaninn,"['puan', 'murka', 'harga', 'minyak', 'goreng', 'normal', 'ibuibu', 'menjeritnnkami', 'komitmen', 'perintah', 'selesai', 'minyak', 'goreng', 'langka', 'pasar', 'masyarakat', 'sulit', 'nnpuan', 'maharaninn']"
2022-03-18 06:08:25+00:00,| THE GREAT MEMELORD |,biasanya gw banyak sependapat dengan pemerintah tp yg ini terlalu bodoh masa minyak goreng langka gr ibu yg tiap hari goreng xfxfxaxangini yaada sekelompok orang yakni produsen yang memproduksi makananyang digoreng untuk memenuhi konsumen yg butuhmakanan yang digoreng,"['gw', 'dapat', 'perintah', 'tp', 'yg', 'bodoh', 'minyak', 'goreng', 'langka', 'gr', 'yg', 'goreng', 'xfxfxaxangini', 'yaada', 'kelompok', 'orang', 'produsen', 'produksi', 'makananyang', 'goreng', 'penuh', 'konsumen', 'yg', 'butuhmakanan', 'goreng']"
2022-03-18 05:52:33+00:00,Achank amri,katanya ditangan  mafia kocar kacir sy mencurigai justru pemerintah ada dibalik kelangkaan minyak gorengada yg bilang fitnahnlah kita punya perangkat mentri yg lengkapjanji memberantas sdh diucapkanlalu knp msh saja ada bahan pangan yg langka,"['tang', 'mafia', 'kocar', 'kacir', 'sy', 'curiga', 'perintah', 'balik', 'langka', 'minyak', 'gorengada', 'yg', 'bilang', 'fitnahnlah', 'perangkat', 'tri', 'yg', 'lengkapjanji', 'berantas', 'sdh', 'diucapkanlalu', 'knp', 'msh', 'bahan', 'pangan', 'yg', 'langka']"
2022-03-18 05:51:26+00:00,@wpamuji,resmi mencabut kebijakan het minyak goreng kemasan usai het dicabut stok minyak goreng di minimarket kembali melimpah setelah sempat langka,"['resmi', 'cabut', 'bijak', 'het', 'minyak', 'goreng', 'kemas', 'het', 'cabut', 'stok', 'minyak', 'goreng', 'minimarket', 'limpah', 'langka']"
2022-03-18 05:50:33+00:00,Komodo jogging ,minyal goreng langka gue kira nenek mega ini buat pernyataan bahwa pemerintah jokowi kalah dengan kartel minyaknini malah nyuruh rebusxcxbneh nenek masak nasi goreng pake minyak bukan di rebus,"['minyal', 'goreng', 'langka', 'gue', 'nenek', 'mega', 'nyata', 'perintah', 'jokowi', 'kalah', 'kartel', 'minyaknini', 'nyuruh', 'rebusxcxbneh', 'nenek', 'masak', 'nasi', 'goreng', 'pake', 'minyak', 'rebus']"
2022-03-18 05:45:33+00:00,NKRIHARGAMATI,priyo  zq perdana     tobat        men            rig  karan    k   polri    ri aneh penghasil kelapa sawit terbesar tp bisanya minyak goreng langka amp tiba banyak kembali tp dgn harga x lipat pemerintah kalah oleh mafia kartel pemerintah g punya harga diri tersandra sdh harga dirinya g punya kuasa lagi ikn jg proyek china tohn,"['priyo', 'zq', 'perdana', 'tobat', 'men', 'rig', 'karan', 'k', 'polri', 'ri', 'aneh', 'hasil', 'kelapa', 'sawit', 'besar', 'tp', 'bisa', 'minyak', 'goreng', 'langka', 'amp', 'tp', 'dgn', 'harga', 'x', 'lipat', 'perintah', 'kalah', 'mafia', 'kartel', 'perintah', 'g', 'harga', 'tersandra', 'sdh', 'harga', 'g', 'kuasa', 'ikn', 'jg', 'proyek', 'china', 'tohn']"
2022-03-18 05:38:03+00:00,NKRIHARGAMATI,jack    jailbreaker        mukidi          lmundnn        prtm  h bms    perdana    yz      cup aneh penghasil kelapa sawit terbesar tp bisanya minyak goreng langka amp tiba banyak kembali tp dgn harga x lipat pemerintah kalah oleh mafia kartel pemerintah g punya harga diri tersandra sdh harga dirinya g punya kuasa lagi ikn jg proyek china tohn,"['jack', 'jailbreaker', 'mukidi', 'lmundnn', 'prtm', 'h', 'bms', 'perdana', 'yz', 'cup', 'aneh', 'hasil', 'kelapa', 'sawit', 'besar', 'tp', 'bisa', 'minyak', 'goreng', 'langka', 'amp', 'tp', 'dgn', 'harga', 'x', 'lipat', 'perintah', 'kalah', 'mafia', 'kartel', 'perintah', 'g', 'harga', 'tersandra', 'sdh', 'harga', 'g', 'kuasa', 'ikn', 'jg', 'proyek', 'china', 'tohn']"
2022-03-18 05:32:37+00:00,NKRIHARGAMATI,silalahi    tx    achmadi           aneh penghasil kelapa sawit terbesar tp bisanya minyak goreng langka amp tiba banyak kembai tp dgn harga x lipat pemerintah kalah oleh mafia kartel pemerintah g punya harga diri n,"['silalahi', 'tx', 'achmadi', 'aneh', 'hasil', 'kelapa', 'sawit', 'besar', 'tp', 'bisa', 'minyak', 'goreng', 'langka', 'amp', 'kembai', 'tp', 'dgn', 'harga', 'x', 'lipat', 'perintah', 'kalah', 'mafia', 'kartel', 'perintah', 'g', 'harga', 'n']"
2022-03-18 05:30:52+00:00,NKRIHARGAMATI,aneh penghasi kelapa sawit terbesar tp bisanya minyak goreng langka amp tiba banyak kembai tp dgn harga x lipat pemerintah kalah oleh mafia kartel,"['aneh', 'has', 'kelapa', 'sawit', 'besar', 'tp', 'bisa', 'minyak', 'goreng', 'langka', 'amp', 'kembai', 'tp', 'dgn', 'harga', 'x', 'lipat', 'perintah', 'kalah', 'mafia', 'kartel']"
2022-03-18 05:14:48+00:00,pohon gaharu 🇮🇩🇵🇸 ✊💥🔥,ri kebanyakan bacot lu  noh liat malaysia di subsidi harga migor bs rp kg dan tidak langka  ini sawit udah disubsidi  t harga per liter rprb malah migor langka  lepas harga pasar banjiryg gak bs kerja tuh siapa rakyat apa pemerintah nn,"['ri', 'banyak', 'bacot', 'lu', 'noh', 'liat', 'malaysia', 'subsidi', 'harga', 'migor', 'bs', 'rp', 'kg', 'langka', 'sawit', 'udah', 'subsidi', 't', 'harga', 'liter', 'rprb', 'migor', 'langka', 'lepas', 'harga', 'pasar', 'banjiryg', 'gak', 'bs', 'kerja', 'tuh', 'rakyat', 'perintah', 'nn']"
2022-03-18 04:53:24+00:00,TEMPO.CO,het minyak goreng dicabut menyusul keputusan pemerintah yang tak lagi melakukan subsidi pada harga minyak goreng noncurah tersebut,"['het', 'minyak', 'goreng', 'cabut', 'susul', 'putus', 'perintah', 'subsidi', 'harga', 'minyak', 'goreng', 'noncurah']"
2022-03-18 04:50:26+00:00,Lady Cebrinx,pemerintah tetap berupaya untuk menangani masalah distribusi minyak goreng yg menjadi langka bbrp hari lalunsubsidi terjangkau di pasaran nn,"['perintah', 'upaya', 'tangan', 'distribusi', 'minyak', 'goreng', 'yg', 'langka', 'bbrp', 'lalunsubsidi', 'jangkau', 'pasar', 'nn']"
2022-03-18 04:35:32+00:00,buchel adhipalma,sudah tau minyak goreng langka ini ada aja yg meng export untuk kepentingan diri nya sendiri pemerintah juga gaya aja sih di gedein ngerti mengolah negara gak sih,"['tau', 'minyak', 'goreng', 'langka', 'aja', 'yg', 'meng', 'export', 'penting', 'nya', 'perintah', 'gaya', 'aja', 'sih', 'gedein', 'ngerti', 'olah', 'negara', 'gak', 'sih']"
2022-03-18 04:30:00+00:00,KOMPAS TV,setelah dua kali mangkir akhirnya menteri perdagangan menjelaskan kepada dpr terkait permasalahan minyak goreng yang langka dan mahal menteri lutfi mengakui bahwa ia luput memprediksi kenaikan harga akibat invasi rusia nnselengkapnya di,"['kali', 'mangkir', 'menteri', 'dagang', 'dpr', 'kait', 'masalah', 'minyak', 'goreng', 'langka', 'mahal', 'menteri', 'lutfi', 'aku', 'luput', 'prediksi', 'naik', 'harga', 'akibat', 'invasi', 'rusia', 'nnselengkapnya']"
2022-03-18 04:30:00+00:00,NOVA,imbas langka pemerintah merevisi harga minyak goreng curah jadi rp ribu per liternn,"['imbas', 'langka', 'perintah', 'revisi', 'harga', 'minyak', 'goreng', 'curah', 'rp', 'ribu', 'liternn']"
2022-03-18 04:24:04+00:00,Tiwik New 🌸,ketika minyak goreng langka pemerintah malah menunding ditimbun rakyat sekarang setelah keputusan harga eceran minyak dicabut stok minyak goreng melimpah dipasarannsekarang kita bisa paham siapa sebenarnya para penimbun migor yg sesungguhnyann,"['minyak', 'goreng', 'langka', 'perintah', 'menunding', 'timbun', 'rakyat', 'putus', 'harga', 'ecer', 'minyak', 'cabut', 'stok', 'minyak', 'goreng', 'limpah', 'dipasarannsekarang', 'paham', 'timbun', 'migor', 'yg', 'sesungguhnyann']"
2022-03-18 04:20:17+00:00,Megatrust.co.id,minyak goreng langka bukan salah pemerintah tapi karena milih pemimpin yang sogok pakaixcxauang,"['minyak', 'goreng', 'langka', 'salah', 'perintah', 'milih', 'pimpin', 'sogok', 'pakaixcxauang']"
